awaywon,awaylost,homewon,homelost,homeWins,homeLosses,homeOvertimeLosses,homeConferenceWins,homeConferenceLosses,homeDivisionWins,homeDivisionLosses,homeShutoutWins,homeConferenceRank,homeDivisionRank,awayWins,awayLosses,awayOvertimeLosses,awayConferenceWins,awayConferenceLosses,awayDivisionWins,awayDivisionLosses,awayShutoutWins,awayConferenceRank,awayDivisionRank,IsClosed,AwayTeam,HomeTeam,AwayTeamMoneyLine,HomeTeamMoneyLine,PointSpread,OverUnder,PointSpreadAwayTeamMoneyLine,PointSpreadHomeTeamMoneyLine,HomeRotationNumber,AwayRotationNumber,OverPayout,UnderPayout,outcome
3.0,4.0,5.0,2.0,32,37,13,17,33,9,17,3,12,6,22,49,11,15,35,9,17,3,16,8,True,MON,SJ,36.0,-43.0,-0.5,0.6000000000000001,-76.0,61.0,2.0,2.0,-40.0,-34.0,home
1.0,6.0,5.0,1.0,49,22,11,34,16,17,9,4,4,3,56,19,7,34,16,15,11,7,1,1,True,COL,STL,-38.0,-35.0,0.2,0.7000000000000001,70.0,-89.0,1.0,1.0,-36.0,-38.0,home
0.0,7.0,7.0,1.0,51,23,8,29,21,15,11,3,5,3,25,50,7,16,34,10,16,1,16,8,True,ARI,TB,88.0,-112.0,-0.5,0.6000000000000001,35.0,-42.0,1.0,1.0,-40.0,-34.0,home
3.0,2.0,7.0,0.0,40,30,12,26,24,13,13,1,10,5,25,46,11,11,39,8,18,1,15,8,True,PHI,VAN,39.0,-46.0,-0.5,0.7000000000000001,-73.0,59.0,2.0,1.0,-34.0,-40.0,home
3.0,4.0,0.0,7.0,31,37,14,16,34,11,15,4,13,7,32,39,11,17,33,8,18,1,11,5,True,BUF,ANA,38.0,-45.0,-0.5,0.6000000000000001,-74.0,60.0,1.0,1.0,-37.0,-37.0,home
4.0,4.0,3.0,5.0,32,40,10,22,28,8,18,4,12,6,58,18,6,37,13,19,7,5,1,1,True,FLA,DET,-60.0,50.0,0.2,0.7000000000000001,45.0,-54.0,3.0,3.0,-39.0,-35.0,home
1.0,7.0,1.0,6.0,54,20,8,30,20,17,9,6,2,1,28,42,12,16,34,5,21,3,14,7,True,CHI,CAR,59.0,-72.0,-0.5,0.7000000000000001,-44.0,37.0,3.0,3.0,-36.0,-37.0,home
3.0,4.0,2.0,6.0,46,30,6,27,23,14,12,2,7,4,33,42,7,22,28,11,15,2,13,7,True,OTT,DAL,57.0,-68.0,-0.5,0.6000000000000001,-51.0,42.0,3.0,3.0,-37.0,-37.0,home
2.0,4.0,5.0,3.0,52,24,6,35,15,16,10,9,4,2,37,38,7,21,29,9,17,2,10,6,True,CBJ,NYR,51.0,-60.0,-0.5,0.6000000000000001,-58.0,47.0,2.0,2.0,35.0,-42.0,home
0.0,8.0,8.0,0.0,44,26,12,29,21,16,10,8,8,4,25,50,7,16,34,10,16,1,16,8,True,ARI,WAS,92.0,-117.0,-0.5,0.7000000000000001,37.0,-45.0,2.0,2.0,-35.0,-38.0,home
0.0,8.0,7.0,0.0,43,31,8,27,23,16,10,3,9,4,31,37,14,16,34,11,15,4,13,7,True,ANA,VEG,61.0,-75.0,-0.5,0.6000000000000001,-44.0,37.0,3.0,3.0,-35.0,-38.0,home
5.0,4.0,0.0,7.0,51,26,5,31,19,18,8,4,6,4,58,18,6,37,13,19,7,5,1,1,True,FLA,BOS,41.0,-48.0,-0.5,0.7000000000000001,-69.0,56.0,14.0,14.0,34.0,-41.0,home
4.0,2.0,1.0,7.0,50,21,11,30,20,16,10,11,3,1,25,46,11,11,39,8,18,1,15,8,True,PHI,CGY,44.0,-53.0,-0.5,0.7000000000000001,-63.0,51.0,16.0,16.0,-38.0,-36.0,home
4.0,4.0,1.0,7.0,44,27,11,21,29,12,14,5,6,3,22,49,11,15,35,9,17,3,16,8,True,MON,LA,-35.0,-39.0,-0.5,0.6000000000000001,-93.0,69.0,11.0,11.0,-37.0,-39.0,home
3.0,2.0,5.0,3.0,46,25,11,28,22,14,12,7,7,3,27,46,9,15,35,9,17,2,14,7,True,NJ,PIT,47.0,-56.0,-0.5,0.7000000000000001,-61.0,50.0,13.0,12.0,-35.0,-39.0,home
4.0,3.0,1.0,7.0,56,19,7,34,16,15,11,7,1,1,53,22,7,30,20,13,13,3,2,2,True,MIN,COL,45.0,-54.0,-0.5,0.7000000000000001,-59.0,49.0,15.0,15.0,-35.0,-38.0,home
7.0,0.0,5.0,3.0,32,37,13,17,33,9,17,3,12,6,39,32,11,28,22,14,12,5,11,6,True,WPG,SJ,-39.0,-34.0,0.2,0.7000000000000001,67.0,-83.0,12.0,12.0,-38.0,-36.0,home
1.0,8.0,6.0,1.0,49,22,11,34,16,17,9,4,4,3,28,42,12,16,34,5,21,3,14,7,True,CHI,STL,57.0,-69.0,-0.5,0.7000000000000001,-46.0,38.0,15.0,14.0,-36.0,-37.0,home
3.0,6.0,9.0,0.0,54,21,7,34,16,16,10,7,3,2,32,40,10,22,28,8,18,4,12,6,True,DET,TOR,81.0,-102.0,-0.5,0.7000000000000001,34.0,-41.0,13.0,13.0,-35.0,-39.0,home
3.0,4.0,8.0,0.0,40,30,12,26,24,13,13,1,10,5,49,27,6,34,16,21,5,4,5,2,True,EDM,VAN,-45.0,38.0,0.2,0.7000000000000001,58.0,-71.0,17.0,16.0,-39.0,-35.0,home
6.0,1.0,3.0,4.0,45,30,7,30,20,16,10,4,8,5,37,35,10,24,26,15,11,9,9,5,True,NYI,NAS,-40.0,-35.0,0.2,0.6000000000000001,71.0,-97.0,11.0,10.0,36.0,-47.0,home
0.0,9.0,2.0,6.0,54,20,8,30,20,17,9,6,2,1,25,50,7,16,34,10,16,1,16,8,True,ARI,CAR,93.0,-119.0,-0.5,0.7000000000000001,39.0,-47.0,17.0,17.0,-34.0,-40.0,home
3.0,5.0,2.0,7.0,44,27,11,21,29,12,14,5,6,3,32,39,11,17,33,8,18,1,11,5,True,BUF,LA,34.0,-41.0,-0.5,0.6000000000000001,-84.0,67.0,18.0,18.0,-38.0,-35.0,home
2.0,5.0,4.0,2.0,27,46,9,15,35,9,17,2,14,7,37,38,7,21,29,9,17,2,10,6,True,CBJ,NJ,38.0,-45.0,-0.5,0.6000000000000001,-74.0,60.0,19.0,19.0,-38.0,-35.0,home
5.0,4.0,0.0,9.0,31,37,14,16,34,11,15,4,13,7,22,49,11,15,35,9,17,3,16,8,True,MON,ANA,33.0,-40.0,-0.5,0.6000000000000001,-88.0,70.0,19.0,18.0,-38.0,-36.0,home
4.0,4.0,1.0,9.0,28,42,12,16,34,5,21,3,14,7,33,42,7,22,28,11,15,2,13,7,True,OTT,CHI,40.0,-47.0,-0.5,0.7000000000000001,-68.0,55.0,21.0,21.0,-38.0,-36.0,home
9.0,0.0,7.0,2.0,51,23,8,29,21,15,11,3,5,3,44,26,12,29,21,16,10,8,8,4,True,WAS,TB,39.0,-46.0,-0.5,0.7000000000000001,-69.0,56.0,21.0,20.0,-35.0,-39.0,home
4.0,4.0,1.0,8.0,50,21,11,30,20,16,10,11,3,1,45,30,7,30,20,16,10,4,8,5,True,NAS,CGY,43.0,-51.0,-0.5,0.6000000000000001,-66.0,54.0,26.0,26.0,-35.0,-39.0,home
3.0,7.0,6.0,4.0,22,49,11,15,35,9,17,3,16,8,32,40,10,22,28,8,18,4,12,6,True,DET,MON,41.0,-49.0,-0.5,0.6000000000000001,-68.0,56.0,24.0,24.0,33.0,-40.0,home
0.0,10.0,5.0,2.0,25,46,11,11,39,8,18,1,15,8,25,50,7,16,34,10,16,1,16,8,True,ARI,PHI,64.0,-79.0,-0.5,0.6000000000000001,-42.0,35.0,23.0,22.0,-38.0,-36.0,home
3.0,6.0,6.0,3.0,32,37,13,17,33,9,17,3,12,6,32,39,11,17,33,8,18,1,11,5,True,BUF,SJ,42.0,-49.0,-0.5,0.6000000000000001,-66.0,54.0,28.0,28.0,-39.0,-35.0,home
8.0,0.0,9.0,1.0,54,21,7,34,16,16,10,7,3,2,43,31,8,27,23,16,10,3,9,4,True,VEG,TOR,58.0,-71.0,-0.5,0.7000000000000001,-50.0,42.0,23.0,23.0,34.0,-41.0,home
5.0,4.0,9.0,0.0,40,30,12,26,24,13,13,1,10,5,52,24,6,35,15,16,10,9,4,2,True,NYR,VAN,-43.0,36.0,0.2,0.6000000000000001,63.0,-78.0,27.0,26.0,-34.0,-40.0,home
5.0,2.0,0.0,10.0,31,37,14,16,34,11,15,4,13,7,27,46,9,15,35,9,17,2,14,7,True,NJ,ANA,-43.0,36.0,0.2,0.6000000000000001,63.0,-79.0,27.0,27.0,-37.0,-36.0,home
2.0,7.0,8.0,0.0,39,32,11,28,22,14,12,5,11,6,46,30,6,27,23,14,12,2,7,4,True,DAL,WPG,-38.0,-36.0,0.2,0.6000000000000001,74.0,-94.0,25.0,24.0,-37.0,-36.0,home
5.0,4.0,4.0,4.0,53,22,7,30,20,13,13,3,2,2,33,42,7,22,28,11,15,2,13,7,True,OTT,MIN,59.0,-72.0,-0.5,0.6000000000000001,-48.0,40.0,25.0,25.0,-40.0,-34.0,home
2.0,7.0,2.0,9.0,28,42,12,16,34,5,21,3,14,7,54,20,8,30,20,17,9,6,2,1,True,CAR,CHI,-52.0,43.0,0.2,0.7000000000000001,52.0,-63.0,0.0,0.0,-37.0,-36.0,home
5.0,4.0,3.0,5.0,49,27,6,34,16,21,5,4,5,2,45,30,7,30,20,16,10,4,8,5,True,NAS,EDM,65.0,-80.0,-0.5,0.7000000000000001,-44.0,37.0,0.0,0.0,-40.0,33.0,home
7.0,1.0,2.0,8.0,44,27,11,21,29,12,14,5,6,3,49,22,11,34,16,17,9,4,4,3,True,STL,LA,-51.0,43.0,0.2,0.6000000000000001,53.0,-65.0,1.0,1.0,-37.0,-36.0,home
2.0,6.0,2.0,7.0,56,19,7,34,16,15,11,7,1,1,37,38,7,21,29,9,17,2,10,6,True,CBJ,COL,53.0,-65.0,-0.5,0.6000000000000001,-50.0,42.0,1.0,1.0,-37.0,-36.0,away
4.0,7.0,0.0,8.0,51,26,5,31,19,18,8,4,6,4,32,40,10,22,28,8,18,4,12,6,True,DET,BOS,76.0,-94.0,-0.5,0.6000000000000001,-37.0,-37.0,2.0,2.0,-35.0,-39.0,home
3.0,7.0,1.0,9.0,50,21,11,30,20,16,10,11,3,1,46,30,6,27,23,14,12,2,7,4,True,DAL,CGY,42.0,-51.0,-0.5,0.6000000000000001,-67.0,55.0,2.0,2.0,37.0,-44.0,home
7.0,1.0,6.0,5.0,22,49,11,15,35,9,17,3,16,8,37,35,10,24,26,15,11,9,9,5,True,NYI,MON,-45.0,38.0,0.2,0.6000000000000001,61.0,-76.0,1.0,1.0,-47.0,39.0,away
9.0,0.0,5.0,5.0,33,42,7,22,28,11,15,2,13,7,43,31,8,27,23,16,10,3,9,4,True,VEG,OTT,-38.0,-35.0,0.2,0.6000000000000001,70.0,-88.0,1.0,1.0,-39.0,-35.0,away
5.0,3.0,6.0,3.0,46,25,11,28,22,14,12,7,7,3,25,46,11,11,39,8,18,1,15,8,True,PHI,PIT,35.0,-42.0,-0.5,0.7000000000000001,-74.0,59.0,2.0,2.0,-37.0,-37.0,home
8.0,1.0,6.0,4.0,32,37,13,17,33,9,17,3,12,6,49,22,11,34,16,17,9,4,4,3,True,STL,SJ,-42.0,35.0,0.2,0.6000000000000001,62.0,-77.0,3.0,3.0,-41.0,34.0,away
7.0,3.0,10.0,1.0,54,21,7,34,16,16,10,7,3,2,51,23,8,29,21,15,11,3,5,3,True,TB,TOR,37.0,-44.0,-0.5,0.6000000000000001,-74.0,60.0,2.0,1.0,-40.0,-34.0,home
10.0,0.0,5.0,5.0,58,18,6,37,13,19,7,5,1,1,44,26,12,29,21,16,10,8,8,4,True,WAS,FLA,42.0,-50.0,-0.5,0.7000000000000001,-66.0,54.0,2.0,2.0,-38.0,-35.0,home
6.0,4.0,3.0,6.0,49,27,6,34,16,21,5,4,5,2,52,24,6,35,15,16,10,9,4,2,True,NYR,EDM,44.0,-53.0,-0.5,0.7000000000000001,-59.0,48.0,3.0,3.0,-39.0,-34.0,home
6.0,2.0,2.0,9.0,44,27,11,21,29,12,14,5,6,3,27,46,9,15,35,9,17,2,14,7,True,NJ,LA,34.0,-41.0,-0.5,0.6000000000000001,-78.0,63.0,12.0,12.0,-38.0,-35.0,home
5.0,5.0,10.0,0.0,40,30,12,26,24,13,13,1,10,5,45,30,7,30,20,16,10,4,8,5,True,NAS,VAN,38.0,-45.0,-0.5,0.6000000000000001,-78.0,63.0,11.0,11.0,34.0,-40.0,home
1.0,10.0,0.0,11.0,31,37,14,16,34,11,15,4,13,7,25,50,7,16,34,10,16,1,16,8,True,ARI,ANA,48.0,-59.0,-0.5,0.6000000000000001,-59.0,49.0,11.0,10.0,38.0,-46.0,home
2.0,10.0,9.0,0.0,39,32,11,28,22,14,12,5,11,6,28,42,12,16,34,5,21,3,14,7,True,CHI,WPG,44.0,-53.0,-0.5,0.7000000000000001,-59.0,49.0,3.0,3.0,-41.0,34.0,home
5.0,7.0,3.0,7.0,32,39,11,17,33,8,18,1,11,5,32,40,10,22,28,8,18,4,12,6,True,DET,BUF,-36.0,-37.0,-0.5,0.6000000000000001,-93.0,73.0,15.0,15.0,35.0,-42.0,home
7.0,4.0,1.0,10.0,50,21,11,30,20,16,10,11,3,1,52,24,6,35,15,16,10,9,4,2,True,NYR,CGY,43.0,-51.0,-0.5,0.6000000000000001,-66.0,54.0,19.0,19.0,35.0,-42.0,home
10.0,0.0,6.0,6.0,22,49,11,15,35,9,17,3,16,8,43,31,8,27,23,16,10,3,9,4,True,VEG,MON,-35.0,-38.0,-0.5,0.6000000000000001,-92.0,74.0,16.0,16.0,-35.0,-39.0,away
8.0,3.0,5.0,6.0,33,42,7,22,28,11,15,2,13,7,51,23,8,29,21,15,11,3,5,3,True,TB,OTT,-56.0,47.0,0.2,0.7000000000000001,47.0,-56.0,13.0,12.0,-40.0,-34.0,away
4.0,5.0,7.0,3.0,46,25,11,28,22,14,12,7,7,3,53,22,7,30,20,13,13,3,2,2,True,MIN,PIT,-34.0,-40.0,-0.5,0.7000000000000001,-85.0,68.0,17.0,16.0,34.0,-41.0,away
6.0,3.0,7.0,4.0,32,37,13,17,33,9,17,3,12,6,27,46,9,15,35,9,17,2,14,7,True,NJ,SJ,37.0,-44.0,-0.5,0.6000000000000001,-76.0,61.0,20.0,20.0,-34.0,-39.0,home
0.0,9.0,11.0,1.0,54,21,7,34,16,16,10,7,3,2,51,26,5,31,19,18,8,4,6,4,True,BOS,TOR,37.0,-43.0,-0.5,0.6000000000000001,-77.0,62.0,14.0,14.0,-37.0,-36.0,home
5.0,4.0,11.0,0.0,44,26,12,29,21,16,10,8,8,4,25,46,11,11,39,8,18,1,15,8,True,PHI,WAS,45.0,-54.0,-0.5,0.7000000000000001,-60.0,49.0,17.0,17.0,33.0,-40.0,home
2.0,8.0,6.0,5.0,58,18,6,37,13,19,7,5,1,1,54,20,8,30,20,17,9,6,2,1,True,CAR,FLA,35.0,-42.0,-0.5,0.7000000000000001,-78.0,62.0,13.0,13.0,-40.0,-34.0,home
7.0,2.0,10.0,0.0,39,32,11,28,22,14,12,5,11,6,37,35,10,24,26,15,11,9,9,5,True,NYI,WPG,-45.0,38.0,0.2,0.6000000000000001,61.0,-76.0,18.0,18.0,-38.0,-35.0,home
3.0,7.0,2.0,7.0,37,38,7,21,29,9,17,2,10,6,56,19,7,34,16,15,11,7,1,1,True,COL,CBJ,-60.0,50.0,0.2,0.6000000000000001,47.0,-56.0,15.0,14.0,35.0,-42.0,home
6.0,5.0,2.0,11.0,28,42,12,16,34,5,21,3,14,7,45,30,7,30,20,16,10,4,8,5,True,NAS,CHI,-37.0,-36.0,0.2,0.6000000000000001,72.0,-91.0,21.0,21.0,-39.0,-34.0,home
11.0,0.0,5.0,8.0,32,40,10,22,28,8,18,4,12,6,43,31,8,27,23,16,10,3,9,4,True,VEG,DET,-38.0,-35.0,0.2,0.6000000000000001,69.0,-87.0,21.0,20.0,-37.0,-36.0,home
3.0,8.0,11.0,0.0,40,30,12,26,24,13,13,1,10,5,46,30,6,27,23,14,12,2,7,4,True,DAL,VAN,-39.0,-35.0,0.2,0.6000000000000001,73.0,-92.0,23.0,23.0,-34.0,-40.0,home
9.0,1.0,0.0,12.0,31,37,14,16,34,11,15,4,13,7,49,22,11,34,16,17,9,4,4,3,True,STL,ANA,-50.0,42.0,0.2,0.6000000000000001,54.0,-66.0,22.0,22.0,-37.0,-37.0,home
8.0,2.0,4.0,6.0,53,22,7,30,20,13,13,3,2,2,37,35,10,24,26,15,11,9,9,5,True,NYI,MIN,-37.0,-36.0,0.2,0.6000000000000001,70.0,-88.0,23.0,22.0,-35.0,-39.0,home
6.0,6.0,8.0,4.0,52,24,6,35,15,16,10,9,4,2,58,18,6,37,13,19,7,5,1,1,True,FLA,NYR,-40.0,34.0,0.2,0.6000000000000001,66.0,-82.0,0.0,0.0,-41.0,34.0,home
2.0,10.0,12.0,1.0,54,21,7,34,16,16,10,7,3,2,44,27,11,21,29,12,14,5,6,3,True,LA,TOR,75.0,-93.0,-0.5,0.7000000000000001,-39.0,-35.0,1.0,1.0,34.0,-41.0,away
3.0,8.0,12.0,0.0,44,26,12,29,21,16,10,8,8,4,32,39,11,17,33,8,18,1,11,5,True,BUF,WAS,68.0,-84.0,-0.5,0.7000000000000001,-39.0,-34.0,0.0,0.0,-35.0,-39.0,home
6.0,6.0,0.0,10.0,51,26,5,31,19,18,8,4,6,4,33,42,7,22,28,11,15,2,13,7,True,OTT,BOS,82.0,-104.0,-0.5,0.7000000000000001,34.0,-41.0,1.0,1.0,34.0,-41.0,home
8.0,4.0,1.0,11.0,50,21,11,30,20,16,10,11,3,1,32,37,13,17,33,9,17,3,12,6,True,SJ,CGY,64.0,-78.0,-0.5,0.6000000000000001,-43.0,36.0,2.0,2.0,-36.0,-38.0,home
8.0,3.0,2.0,12.0,28,42,12,16,34,5,21,3,14,7,46,25,11,28,22,14,12,7,7,3,True,PIT,CHI,-46.0,39.0,0.2,0.7000000000000001,59.0,-74.0,2.0,2.0,-38.0,-35.0,home
4.0,6.0,5.0,9.0,32,40,10,22,28,8,18,4,12,6,49,27,6,34,16,21,5,4,5,2,True,EDM,DET,-56.0,47.0,0.2,0.7000000000000001,46.0,-56.0,2.0,2.0,-34.0,-40.0,home
2.0,11.0,7.0,6.0,22,49,11,15,35,9,17,3,16,8,44,27,11,21,29,12,14,5,6,3,True,LA,MON,40.0,-47.0,-0.5,0.6000000000000001,-70.0,57.0,1.0,1.0,34.0,-42.0,home
6.0,7.0,7.0,3.0,27,46,9,15,35,9,17,2,14,7,58,18,6,37,13,19,7,5,1,1,True,FLA,NJ,-49.0,41.0,0.2,0.7000000000000001,56.0,-68.0,2.0,1.0,-37.0,-37.0,home
2.0,9.0,9.0,3.0,51,23,8,29,21,15,11,3,5,3,54,20,8,30,20,17,9,6,2,1,True,CAR,TB,36.0,-43.0,-0.5,0.6000000000000001,-74.0,59.0,1.0,1.0,-37.0,-37.0,home
0.0,13.0,12.0,0.0,40,30,12,26,24,13,13,1,10,5,31,37,14,16,34,11,15,4,13,7,True,ANA,VAN,43.0,-51.0,-0.5,0.6000000000000001,-66.0,54.0,3.0,3.0,-37.0,-36.0,home
9.0,2.0,11.0,0.0,39,32,11,28,22,14,12,5,11,6,49,22,11,34,16,17,9,4,4,3,True,STL,WPG,35.0,-41.0,-0.5,0.7000000000000001,-83.0,66.0,2.0,2.0,34.0,-41.0,home
7.0,5.0,3.0,9.0,46,30,6,27,23,14,12,2,7,4,45,30,7,30,20,16,10,4,8,5,True,NAS,DAL,43.0,-51.0,-0.5,0.6000000000000001,-67.0,55.0,3.0,3.0,38.0,-46.0,home
13.0,1.0,5.0,5.0,25,46,11,11,39,8,18,1,15,8,54,21,7,34,16,16,10,7,3,2,True,TOR,PHI,-43.0,37.0,0.2,0.7000000000000001,61.0,-76.0,3.0,3.0,-38.0,-36.0,home
5.0,6.0,1.0,11.0,25,50,7,16,34,10,16,1,16,8,53,22,7,30,20,13,13,3,2,2,True,MIN,ARI,-74.0,60.0,0.2,0.7000000000000001,38.0,-46.0,11.0,10.0,34.0,-41.0,away
5.0,6.0,0.0,11.0,51,26,5,31,19,18,8,4,6,4,49,27,6,34,16,21,5,4,5,2,True,EDM,BOS,40.0,-47.0,-0.5,0.7000000000000001,-68.0,56.0,14.0,14.0,-39.0,-35.0,away
13.0,0.0,5.0,10.0,32,40,10,22,28,8,18,4,12,6,44,26,12,29,21,16,10,8,8,4,True,WAS,DET,-43.0,37.0,0.2,0.7000000000000001,62.0,-77.0,15.0,14.0,-36.0,-37.0,home
1.0,12.0,8.0,6.0,22,49,11,15,35,9,17,3,16,8,50,21,11,30,20,16,10,11,3,1,True,CGY,MON,-47.0,40.0,0.2,0.6000000000000001,56.0,-69.0,13.0,13.0,-35.0,-39.0,home
9.0,2.0,7.0,4.0,27,46,9,15,35,9,17,2,14,7,37,35,10,24,26,15,11,9,9,5,True,NYI,NJ,-45.0,39.0,0.2,0.6000000000000001,61.0,-76.0,13.0,12.0,34.0,-41.0,home
2.0,12.0,7.0,6.0,33,42,7,22,28,11,15,2,13,7,44,27,11,21,29,12,14,5,6,3,True,LA,OTT,-39.0,-34.0,0.2,0.6000000000000001,70.0,-87.0,12.0,12.0,-38.0,-36.0,home
6.0,8.0,9.0,3.0,46,25,11,28,22,14,12,7,7,3,58,18,6,37,13,19,7,5,1,1,True,FLA,PIT,-44.0,37.0,0.2,0.7000000000000001,62.0,-77.0,11.0,11.0,-37.0,-36.0,home
13.0,0.0,3.0,8.0,56,19,7,34,16,15,11,7,1,1,40,30,12,26,24,13,13,1,10,5,True,VAN,COL,53.0,-64.0,-0.5,0.6000000000000001,-50.0,42.0,17.0,16.0,-40.0,-34.0,home
7.0,6.0,10.0,2.0,49,22,11,34,16,17,9,4,4,3,45,30,7,30,20,16,10,4,8,5,True,NAS,STL,52.0,-63.0,-0.5,0.6000000000000001,-55.0,45.0,16.0,16.0,-36.0,-37.0,home
8.0,5.0,12.0,0.0,39,32,11,28,22,14,12,5,11,6,32,37,13,17,33,9,17,3,12,6,True,SJ,WPG,52.0,-63.0,-0.5,0.6000000000000001,-53.0,44.0,15.0,15.0,-37.0,-37.0,home
5.0,7.0,12.0,0.0,43,31,8,27,23,16,10,3,9,4,53,22,7,30,20,13,13,3,2,2,True,MIN,VEG,-39.0,-34.0,0.2,0.6000000000000001,70.0,-88.0,17.0,17.0,-39.0,-35.0,home
6.0,6.0,3.0,9.0,32,39,11,17,33,8,18,1,11,5,49,27,6,34,16,21,5,4,5,2,True,EDM,BUF,-59.0,50.0,0.2,0.7000000000000001,45.0,-54.0,19.0,19.0,-36.0,-38.0,home
1.0,12.0,3.0,12.0,28,42,12,16,34,5,21,3,14,7,25,50,7,16,34,10,16,1,16,8,True,ARI,CHI,60.0,-73.0,-0.5,0.6000000000000001,-46.0,39.0,21.0,21.0,-37.0,-37.0,home
6.0,5.0,2.0,10.0,54,20,8,30,20,17,9,6,2,1,25,46,11,11,39,8,18,1,15,8,True,PHI,CAR,51.0,-61.0,-0.5,0.7000000000000001,-52.0,43.0,21.0,20.0,-36.0,-38.0,home
1.0,13.0,14.0,1.0,54,21,7,34,16,16,10,7,3,2,50,21,11,30,20,16,10,11,3,1,True,CGY,TOR,51.0,-62.0,-0.5,0.6000000000000001,-57.0,47.0,20.0,20.0,-40.0,-34.0,home
14.0,0.0,2.0,8.0,37,38,7,21,29,9,17,2,10,6,44,26,12,29,21,16,10,8,8,4,True,WAS,CBJ,-42.0,36.0,0.2,0.6000000000000001,63.0,-79.0,19.0,18.0,-39.0,-35.0,home
15.0,1.0,3.0,10.0,32,39,11,17,33,8,18,1,11,5,54,21,7,34,16,16,10,7,3,2,True,TOR,BUF,-67.0,56.0,0.2,0.7000000000000001,42.0,-50.0,2.0,1.0,-38.0,-36.0,away
9.0,6.0,5.0,11.0,32,40,10,22,28,8,18,4,12,6,22,49,11,15,35,9,17,3,16,8,True,MON,DET,-34.0,-40.0,-0.5,0.6000000000000001,-86.0,69.0,1.0,1.0,-35.0,-39.0,home
11.0,2.0,2.0,11.0,54,20,8,30,20,17,9,6,2,1,49,22,11,34,16,17,9,4,4,3,True,STL,CAR,39.0,-46.0,-0.5,0.7000000000000001,-72.0,59.0,2.0,2.0,34.0,-41.0,home
7.0,5.0,3.0,10.0,46,30,6,27,23,14,12,2,7,4,25,46,11,11,39,8,18,1,15,8,True,PHI,DAL,45.0,-54.0,-0.5,0.6000000000000001,-62.0,51.0,2.0,2.0,-36.0,-37.0,home
0.0,12.0,8.0,4.0,27,46,9,15,35,9,17,2,14,7,51,26,5,31,19,18,8,4,6,4,True,BOS,NJ,-50.0,42.0,0.2,0.6000000000000001,55.0,-72.0,0.0,0.0,-35.0,-41.0,away
10.0,3.0,7.0,7.0,33,42,7,22,28,11,15,2,13,7,46,25,11,28,22,14,12,7,7,3,True,PIT,OTT,-50.0,42.0,0.2,0.7000000000000001,55.0,-66.0,1.0,1.0,34.0,-41.0,home
9.0,5.0,3.0,9.0,56,19,7,34,16,15,11,7,1,1,32,37,13,17,33,9,17,3,12,6,True,SJ,COL,62.0,-75.0,-0.5,0.7000000000000001,-43.0,36.0,2.0,2.0,-35.0,-38.0,home
6.0,9.0,10.0,3.0,51,23,8,29,21,15,11,3,5,3,58,18,6,37,13,19,7,5,1,1,True,FLA,TB,-34.0,-39.0,-0.5,0.6000000000000001,-83.0,67.0,0.0,0.0,-39.0,-35.0,home
1.0,13.0,8.0,6.0,45,30,7,30,20,16,10,4,8,5,25,50,7,16,34,10,16,1,16,8,True,ARI,NAS,79.0,-98.0,-0.5,0.6000000000000001,-37.0,-37.0,2.0,2.0,35.0,-42.0,home
2.0,13.0,13.0,0.0,39,32,11,28,22,14,12,5,11,6,44,27,11,21,29,12,14,5,6,3,True,LA,WPG,50.0,-61.0,-0.5,0.6000000000000001,-55.0,46.0,1.0,1.0,-34.0,-40.0,home
9.0,4.0,2.0,9.0,37,38,7,21,29,9,17,2,10,6,52,24,6,35,15,16,10,9,4,2,True,NYR,CBJ,-45.0,38.0,0.2,0.6000000000000001,61.0,-76.0,1.0,1.0,35.0,-42.0,away
13.0,1.0,13.0,0.0,43,31,8,27,23,16,10,3,9,4,40,30,12,26,24,13,13,1,10,5,True,VAN,VEG,43.0,-51.0,-0.5,0.6000000000000001,-66.0,55.0,3.0,3.0,-38.0,-35.0,home
10.0,6.0,0.0,13.0,51,26,5,31,19,18,8,4,6,4,22,49,11,15,35,9,17,3,16,8,True,MON,BOS,69.0,-83.0,-0.5,0.6000000000000001,-40.0,-34.0,11.0,11.0,-35.0,-39.0,home
8.0,5.0,10.0,4.0,52,24,6,35,15,16,10,9,4,2,27,46,9,15,35,9,17,2,14,7,True,NJ,NYR,40.0,-47.0,-0.5,0.7000000000000001,-67.0,55.0,3.0,3.0,-34.0,-40.0,home
1.0,14.0,8.0,7.0,33,42,7,22,28,11,15,2,13,7,50,21,11,30,20,16,10,11,3,1,True,CGY,OTT,-67.0,57.0,0.2,0.6000000000000001,41.0,-49.0,3.0,3.0,-38.0,-35.0,home
6.0,7.0,12.0,2.0,49,22,11,34,16,17,9,4,4,3,49,27,6,34,16,21,5,4,5,2,True,EDM,STL,-38.0,-35.0,0.2,0.7000000000000001,72.0,-91.0,11.0,10.0,34.0,-41.0,away
10.0,4.0,15.0,0.0,44,26,12,29,21,16,10,8,8,4,46,25,11,28,22,14,12,7,7,3,True,PIT,WAS,36.0,-43.0,-0.5,0.7000000000000001,-73.0,60.0,12.0,12.0,-37.0,-37.0,home
